,2LivingRoomHumidifier_temperature,2LivingRoomHumidifier_humidity,timestamp
34,20.6,35,2022-03-24 05:27:38.223000+01:00
35,20.5,35,2022-03-24 05:43:44.477000+01:00
36,20.5,35,2022-03-24 05:59:50.859000+01:00
37,20.45,35,2022-03-24 06:15:57.291000+01:00
38,20.45,35,2022-03-24 06:32:03.672000+01:00
39,20.45,37,2022-03-24 06:48:10.316000+01:00
40,20.4,38,2022-03-24 07:04:17.058000+01:00
41,20.45,40,2022-03-24 07:20:23.340000+01:00
42,20.55,41,2022-03-24 07:36:29.551000+01:00
43,20.55,40,2022-03-24 07:52:35.864000+01:00
44,20.6,39,2022-03-24 08:08:42.181000+01:00
45,20.75,40,2022-03-24 08:24:47.995000+01:00
46,21.35,39,2022-03-24 08:40:52.997000+01:00
47,21.25,40,2022-03-24 08:56:57.151000+01:00
48,21.2,40,2022-03-24 09:13:01.307000+01:00
49,21.1,40,2022-03-24 09:29:05.677000+01:00
50,21.0,39,2022-03-24 09:45:10.399000+01:00
51,20.95,39,2022-03-24 10:01:15.412000+01:00
52,20.9,39,2022-03-24 10:17:20.692000+01:00
53,20.9,38,2022-03-24 10:33:26.155000+01:00
54,20.85,38,2022-03-24 10:49:31.675000+01:00
55,20.85,39,2022-03-24 11:05:37.141000+01:00
56,20.95,40,2022-03-24 11:21:42.817000+01:00
57,20.95,40,2022-03-24 11:37:48.185000+01:00
58,21.0,40,2022-03-24 11:53:53.255000+01:00
59,21.0,39,2022-03-24 12:09:58.461000+01:00
60,20.95,40,2022-03-24 12:26:03.692000+01:00
61,21.0,40,2022-03-24 12:42:08.841000+01:00
62,21.0,39,2022-03-24 12:58:13.891000+01:00
63,21.1,39,2022-03-24 13:14:18.600000+01:00
64,21.05,39,2022-03-24 13:30:24.007000+01:00
65,20.95,38,2022-03-24 13:46:28.165000+01:00
66,20.95,38,2022-03-24 14:02:32.953000+01:00
67,21.1,39,2022-03-24 14:18:37.751000+01:00
68,21.15,39,2022-03-24 14:34:42.481000+01:00
69,21.05,39,2022-03-24 14:50:47.326000+01:00
70,21.0,39,2022-03-24 15:06:52.084000+01:00
71,20.95,39,2022-03-24 15:22:57.408000+01:00
72,21.0,39,2022-03-24 15:39:02.559000+01:00
73,20.95,39,2022-03-24 15:55:07.884000+01:00
74,20.95,40,2022-03-24 16:11:13.203000+01:00
75,21.45,41,2022-03-24 16:27:18.250000+01:00
76,21.65,40,2022-03-24 16:43:21.450000+01:00
77,21.55,39,2022-03-24 16:59:25.039000+01:00
78,21.45,40,2022-03-24 17:15:28.701000+01:00
79,21.55,41,2022-03-24 17:31:32.389000+01:00
80,21.4,40,2022-03-24 17:47:36.174000+01:00
81,21.4,40,2022-03-24 18:03:40.203000+01:00
82,21.3,40,2022-03-24 18:19:44.230000+01:00
83,21.4,40,2022-03-24 18:35:48.312000+01:00
84,21.35,39,2022-03-24 18:51:52.029000+01:00
85,21.35,39,2022-03-24 19:07:55.836000+01:00
86,21.4,40,2022-03-24 19:23:59.825000+01:00
87,21.35,39,2022-03-24 19:40:03.779000+01:00
88,21.25,39,2022-03-24 19:56:08.074000+01:00
0,21.2,39,2022-03-24 20:12:12.394000+01:00
1,21.05,39,2022-03-24 20:28:17.077000+01:00
2,21.05,39,2022-03-24 20:44:21.763000+01:00
3,21.0,39,2022-03-24 21:00:26.546000+01:00
4,20.9,38,2022-03-24 21:16:31.517000+01:00
5,20.9,38,2022-03-24 21:32:36.776000+01:00
6,20.8,38,2022-03-24 21:48:42.425000+01:00
7,20.85,39,2022-03-24 22:04:47.989000+01:00
8,20.75,38,2022-03-24 22:20:53.555000+01:00
9,20.75,39,2022-03-24 22:36:59.480000+01:00
10,20.7,39,2022-03-24 22:53:05.581000+01:00
11,20.65,38,2022-03-24 23:09:12.079000+01:00
12,20.65,38,2022-03-24 23:25:18.191000+01:00
13,20.65,38,2022-03-24 23:41:24.479000+01:00
14,20.55,38,2022-03-24 23:57:30.689000+01:00
15,20.55,38,2022-03-25 00:13:37.188000+01:00
16,20.55,38,2022-03-25 00:29:43.959000+01:00
17,20.55,38,2022-03-25 00:45:50.587000+01:00
18,20.45,38,2022-03-25 01:01:57.108000+01:00
19,20.45,38,2022-03-25 01:18:03.761000+01:00
20,20.4,38,2022-03-25 01:34:10.468000+01:00
21,20.4,38,2022-03-25 01:50:17.412000+01:00
22,20.35,38,2022-03-25 02:06:24.258000+01:00
23,20.35,38,2022-03-25 02:22:31.147000+01:00
24,20.35,38,2022-03-25 02:38:38.066000+01:00
25,20.35,38,2022-03-25 02:54:45.036000+01:00
26,20.3,38,2022-03-25 03:10:52.052000+01:00
27,20.3,38,2022-03-25 03:26:58.851000+01:00
28,20.3,38,2022-03-25 03:43:05.924000+01:00
29,20.3,39,2022-03-25 03:59:13.012000+01:00
30,20.3,39,2022-03-25 04:15:20.218000+01:00
31,20.3,39,2022-03-25 04:31:27.498000+01:00
32,20.3,39,2022-03-25 04:47:34.607000+01:00
33,20.3,39,2022-03-25 05:03:42.017000+01:00
34,20.3,39,2022-03-25 05:19:49.291000+01:00
35,20.25,39,2022-03-25 05:35:56.285000+01:00
36,20.2,39,2022-03-25 05:52:03.616000+01:00
37,20.25,39,2022-03-25 06:08:10.870000+01:00
38,20.25,39,2022-03-25 06:24:18.043000+01:00
39,20.25,39,2022-03-25 06:40:25.232000+01:00
40,20.2,39,2022-03-25 06:56:32.447000+01:00
41,20.2,39,2022-03-25 07:12:39.768000+01:00
42,20.2,39,2022-03-25 07:28:46.951000+01:00
43,20.25,39,2022-03-25 07:44:53.927000+01:00
44,20.25,40,2022-03-25 08:01:01.066000+01:00
45,20.25,41,2022-03-25 08:17:08.008000+01:00
46,20.35,41,2022-03-25 08:33:15.036000+01:00
47,20.5,41,2022-03-25 08:49:21.576000+01:00
48,20.5,41,2022-03-25 09:05:28.048000+01:00
49,20.5,41,2022-03-25 09:21:34.369000+01:00
50,20.5,40,2022-03-25 09:37:40.907000+01:00
51,20.5,40,2022-03-25 09:53:47.368000+01:00
52,20.55,40,2022-03-25 10:09:53.830000+01:00
53,20.5,39,2022-03-25 10:26:00.211000+01:00
54,20.55,39,2022-03-25 10:42:06.420000+01:00
55,20.55,39,2022-03-25 10:58:12.602000+01:00
56,20.55,39,2022-03-25 11:14:18.925000+01:00
57,20.55,39,2022-03-25 11:30:25.162000+01:00
58,20.65,40,2022-03-25 11:46:31.472000+01:00
59,20.65,39,2022-03-25 12:02:37.557000+01:00
60,20.7,39,2022-03-25 12:18:43.780000+01:00
61,20.8,38,2022-03-25 12:34:49.584000+01:00
62,20.75,38,2022-03-25 12:50:55.353000+01:00
63,20.7,37,2022-03-25 13:07:01.292000+01:00
64,20.7,37,2022-03-25 13:23:07.085000+01:00
65,20.8,37,2022-03-25 13:39:12.901000+01:00
66,20.7,37,2022-03-25 13:55:18.787000+01:00
67,20.65,37,2022-03-25 14:11:24.832000+01:00
68,20.8,37,2022-03-25 14:27:31.052000+01:00
69,20.65,36,2022-03-25 14:43:37.027000+01:00
70,20.65,36,2022-03-25 14:59:42.992000+01:00
71,20.7,36,2022-03-25 15:15:49.010000+01:00
72,20.6,35,2022-03-25 15:31:55.147000+01:00
73,20.6,35,2022-03-25 15:48:01.254000+01:00
74,20.7,37,2022-03-25 16:04:07.342000+01:00
75,20.7,36,2022-03-25 16:20:13.255000+01:00
76,20.8,36,2022-03-25 16:36:18.977000+01:00
77,20.85,36,2022-03-25 16:52:24.397000+01:00
78,20.85,36,2022-03-25 17:08:29.902000+01:00
79,20.95,35,2022-03-25 17:24:35.108000+01:00
80,20.8,35,2022-03-25 17:40:40.380000+01:00
81,20.75,35,2022-03-25 17:56:46.213000+01:00
82,20.8,35,2022-03-25 18:12:51.903000+01:00
83,20.8,35,2022-03-25 18:28:57.555000+01:00
84,20.85,35,2022-03-25 18:45:02.989000+01:00
85,20.8,35,2022-03-25 19:01:08.501000+01:00
86,20.9,35,2022-03-25 19:17:13.632000+01:00
87,20.85,36,2022-03-25 19:33:19.042000+01:00
88,20.75,35,2022-03-25 19:49:24.518000+01:00
89,20.7,34,2022-03-25 20:05:30.199000+01:00
0,20.65,34,2022-03-25 20:21:35.924000+01:00
1,20.6,33,2022-03-25 20:37:41.934000+01:00
2,20.6,37,2022-03-25 20:53:48.258000+01:00
3,20.65,37,2022-03-25 21:09:54.353000+01:00
4,20.6,36,2022-03-25 21:26:00.418000+01:00
5,20.55,36,2022-03-25 21:42:06.566000+01:00
6,20.45,35,2022-03-25 21:58:12.867000+01:00
7,20.45,35,2022-03-25 22:14:19.137000+01:00
8,20.35,34,2022-03-25 22:30:25.806000+01:00
9,20.35,34,2022-03-25 22:46:32.573000+01:00
10,20.25,34,2022-03-25 23:02:39.413000+01:00
11,20.2,34,2022-03-25 23:18:46.416000+01:00
12,20.15,34,2022-03-25 23:34:53.753000+01:00
13,20.1,33,2022-03-25 23:51:00.953000+01:00
14,20.1,33,2022-03-26 00:07:08.352000+01:00
15,20.05,33,2022-03-26 00:23:16.053000+01:00
16,20.0,33,2022-03-26 00:39:23.931000+01:00
17,19.9,33,2022-03-26 00:55:31.846000+01:00
18,19.9,33,2022-03-26 01:11:40.080000+01:00
19,19.9,32,2022-03-26 01:27:48.442000+01:00
20,19.85,32,2022-03-26 01:43:56.630000+01:00
21,19.85,32,2022-03-26 02:00:05.077000+01:00
22,19.8,32,2022-03-26 02:16:13.615000+01:00
23,19.8,32,2022-03-26 02:32:22.380000+01:00
24,19.65,32,2022-03-26 02:48:31.198000+01:00
25,19.7,32,2022-03-26 03:04:40.205000+01:00
26,19.6,32,2022-03-26 03:20:49.086000+01:00
27,19.65,32,2022-03-26 03:36:58.156000+01:00
28,19.5,32,2022-03-26 03:53:07.363000+01:00
29,19.45,32,2022-03-26 04:09:16.600000+01:00
30,19.5,32,2022-03-26 04:25:25.997000+01:00
31,19.45,32,2022-03-26 04:41:35.364000+01:00
32,19.4,31,2022-03-26 04:57:44.965000+01:00
33,19.35,31,2022-03-26 05:13:54.684000+01:00
34,19.3,31,2022-03-26 05:30:04.343000+01:00
35,19.3,31,2022-03-26 05:46:14.211000+01:00
36,19.3,31,2022-03-26 06:02:24.020000+01:00
37,19.25,31,2022-03-26 06:18:33.915000+01:00
38,19.25,32,2022-03-26 06:34:43.968000+01:00
39,19.25,33,2022-03-26 06:50:53.744000+01:00
40,19.25,33,2022-03-26 07:07:03.508000+01:00
41,19.25,34,2022-03-26 07:23:13.589000+01:00
42,19.3,36,2022-03-26 07:39:23.619000+01:00
43,19.35,35,2022-03-26 07:55:33.582000+01:00
44,19.45,35,2022-03-26 08:11:43.203000+01:00
45,19.5,35,2022-03-26 08:27:52.493000+01:00
46,19.45,35,2022-03-26 08:44:01.641000+01:00
47,19.4,34,2022-03-26 09:00:11.097000+01:00
48,19.5,34,2022-03-26 09:16:20.601000+01:00
49,19.5,34,2022-03-26 09:32:29.974000+01:00
50,19.6,34,2022-03-26 09:48:39+01:00
51,19.6,34,2022-03-26 10:04:48.002000+01:00
52,19.65,34,2022-03-26 10:20:57.060000+01:00
53,19.75,33,2022-03-26 10:37:05.915000+01:00
54,20.75,32,2022-03-26 10:53:13.278000+01:00
55,21.35,31,2022-03-26 11:09:18.104000+01:00
56,21.85,30,2022-03-26 11:25:21.330000+01:00
57,21.6,30,2022-03-26 11:41:24.036000+01:00
58,21.3,30,2022-03-26 11:57:28.057000+01:00
59,21.1,30,2022-03-26 12:13:32.545000+01:00
60,21.0,31,2022-03-26 12:29:37.286000+01:00
61,20.95,31,2022-03-26 12:45:42.232000+01:00
62,20.95,31,2022-03-26 13:01:47.527000+01:00
63,21.05,32,2022-03-26 13:17:52.583000+01:00
64,21.15,31,2022-03-26 13:33:57.401000+01:00
65,21.05,31,2022-03-26 13:50:01.984000+01:00
66,21.1,32,2022-03-26 14:06:06.725000+01:00
67,21.05,34,2022-03-26 14:22:11.651000+01:00
68,21.1,33,2022-03-26 14:38:16.416000+01:00
69,21.05,33,2022-03-26 14:54:21.202000+01:00
70,20.95,32,2022-03-26 15:10:26.303000+01:00
71,20.85,32,2022-03-26 15:26:31.589000+01:00
72,20.8,31,2022-03-26 15:42:37.196000+01:00
73,20.75,31,2022-03-26 15:58:43.044000+01:00
74,20.7,30,2022-03-26 16:14:48.934000+01:00
75,20.6,30,2022-03-26 16:30:54.910000+01:00
76,20.5,30,2022-03-26 16:47:01.138000+01:00
77,20.4,30,2022-03-26 17:03:07.505000+01:00
78,20.35,29,2022-03-26 17:19:14.215000+01:00
79,20.3,29,2022-03-26 17:35:21.239000+01:00
80,20.2,29,2022-03-26 17:51:28.531000+01:00
81,20.15,29,2022-03-26 18:07:35.907000+01:00
82,20.1,29,2022-03-26 18:23:43.351000+01:00
83,20.1,29,2022-03-26 18:39:50.778000+01:00
84,20.05,29,2022-03-26 18:55:58.377000+01:00
85,19.9,29,2022-03-26 19:12:06.115000+01:00
86,19.9,29,2022-03-26 19:28:14.173000+01:00
87,19.9,29,2022-03-26 19:44:22.224000+01:00
88,19.85,29,2022-03-26 20:00:30.557000+01:00
0,19.8,29,2022-03-26 20:16:39.015000+01:00
1,19.75,29,2022-03-26 20:32:47.542000+01:00
2,19.75,29,2022-03-26 20:48:56.350000+01:00
3,19.7,29,2022-03-26 21:05:05.290000+01:00
4,19.95,30,2022-03-26 21:21:14.477000+01:00
5,21.0,30,2022-03-26 21:37:21.007000+01:00
6,21.2,30,2022-03-26 21:53:26.074000+01:00
7,20.85,32,2022-03-26 22:09:30.359000+01:00
8,20.6,32,2022-03-26 22:25:36.082000+01:00
9,20.4,32,2022-03-26 22:41:42.254000+01:00
10,20.25,32,2022-03-26 22:57:48.856000+01:00
11,20.15,32,2022-03-26 23:13:56.128000+01:00
12,20.0,32,2022-03-26 23:30:03.610000+01:00
13,20.0,32,2022-03-26 23:46:11.502000+01:00
14,19.85,32,2022-03-27 00:02:19.529000+01:00
15,19.8,33,2022-03-27 00:18:27.866000+01:00
16,19.8,33,2022-03-27 00:34:36.264000+01:00
17,19.7,33,2022-03-27 00:50:45.024000+01:00
18,19.7,33,2022-03-27 01:06:53.829000+01:00
19,19.6,33,2022-03-27 01:23:03.045000+01:00
20,19.55,33,2022-03-27 01:39:12.297000+01:00
21,19.45,33,2022-03-27 01:55:21.769000+01:00
22,19.45,33,2022-03-27 03:11:31.477000+02:00
23,19.4,33,2022-03-27 03:27:41.051000+02:00
24,19.35,33,2022-03-27 03:43:50.716000+02:00
25,19.4,34,2022-03-27 04:00:00.528000+02:00
26,19.35,34,2022-03-27 04:16:10.404000+02:00
27,19.25,34,2022-03-27 04:32:20.733000+02:00
28,19.25,34,2022-03-27 04:48:30.757000+02:00
29,19.25,34,2022-03-27 05:04:40.944000+02:00
30,19.15,34,2022-03-27 05:20:51.202000+02:00
31,19.15,34,2022-03-27 05:37:01.551000+02:00
32,19.15,34,2022-03-27 05:53:11.986000+02:00
33,19.05,34,2022-03-27 06:09:22.584000+02:00
34,19.1,34,2022-03-27 06:25:33.278000+02:00
35,19.0,34,2022-03-27 06:41:43.818000+02:00
36,19.0,34,2022-03-27 06:57:54.215000+02:00
37,19.0,35,2022-03-27 07:14:04.789000+02:00
38,18.95,35,2022-03-27 07:30:15.880000+02:00
39,19.0,35,2022-03-27 07:46:25.962000+02:00
40,18.95,35,2022-03-27 08:02:36.543000+02:00
41,18.95,35,2022-03-27 08:18:47.125000+02:00
42,18.95,35,2022-03-27 08:34:57.830000+02:00
43,19.35,35,2022-03-27 08:51:08.261000+02:00
44,19.8,38,2022-03-27 09:07:16.678000+02:00
45,19.7,38,2022-03-27 09:23:25.034000+02:00
46,19.7,38,2022-03-27 09:39:33.501000+02:00
47,19.75,38,2022-03-27 09:55:42.066000+02:00
48,19.75,38,2022-03-27 10:11:51.862000+02:00
49,19.7,38,2022-03-27 10:27:59.087000+02:00
50,19.75,37,2022-03-27 10:44:07.494000+02:00
51,19.8,38,2022-03-27 11:00:15.827000+02:00
52,19.8,38,2022-03-27 11:16:24.330000+02:00
53,19.85,39,2022-03-27 11:32:32.706000+02:00
54,20.0,39,2022-03-27 11:48:40.624000+02:00
55,19.9,39,2022-03-27 12:04:48.735000+02:00
56,19.95,41,2022-03-27 12:20:56.787000+02:00
57,20.0,43,2022-03-27 12:37:04.709000+02:00
58,20.0,42,2022-03-27 12:53:12.620000+02:00
59,20.1,41,2022-03-27 13:09:20.392000+02:00
60,20.1,40,2022-03-27 13:25:28.173000+02:00
61,20.05,40,2022-03-27 13:41:35.742000+02:00
62,20.05,39,2022-03-27 13:57:43.344000+02:00
63,20.1,39,2022-03-27 14:13:50.839000+02:00
64,20.2,39,2022-03-27 14:29:58.205000+02:00
65,20.3,39,2022-03-27 14:46:05.409000+02:00
66,20.25,39,2022-03-27 15:02:12.810000+02:00
67,20.25,38,2022-03-27 15:18:20.045000+02:00
68,20.3,38,2022-03-27 15:34:27.141000+02:00
69,20.3,38,2022-03-27 15:50:33.995000+02:00
70,20.4,38,2022-03-27 16:06:40.713000+02:00
71,20.45,40,2022-03-27 16:22:47.542000+02:00
72,20.45,40,2022-03-27 16:38:54.194000+02:00
73,20.45,40,2022-03-27 16:55:00.565000+02:00
74,20.4,39,2022-03-27 17:11:07.007000+02:00
75,20.45,39,2022-03-27 17:27:13.391000+02:00
76,20.4,39,2022-03-27 17:43:19.669000+02:00
77,20.4,39,2022-03-27 17:59:26.248000+02:00
78,20.5,39,2022-03-27 18:15:32.549000+02:00
79,20.45,39,2022-03-27 18:31:38.903000+02:00
80,20.45,39,2022-03-27 18:47:45.258000+02:00
81,20.7,39,2022-03-27 19:03:51.519000+02:00
82,21.7,38,2022-03-27 19:19:55.572000+02:00
83,21.45,39,2022-03-27 19:35:59.087000+02:00
84,21.45,39,2022-03-27 19:52:02.545000+02:00
85,21.5,39,2022-03-27 20:08:05.830000+02:00
86,21.35,39,2022-03-27 20:24:09.509000+02:00
87,21.3,39,2022-03-27 20:40:13.367000+02:00
88,21.15,40,2022-03-27 20:56:17.555000+02:00
0,21.05,40,2022-03-27 21:12:22.015000+02:00
1,20.9,40,2022-03-27 21:28:26.906000+02:00
2,20.85,39,2022-03-27 21:44:32.123000+02:00
3,20.85,40,2022-03-27 22:00:37.325000+02:00
4,20.8,40,2022-03-27 22:16:42.582000+02:00
5,20.75,40,2022-03-27 22:32:47.926000+02:00
6,20.8,41,2022-03-27 22:48:53.349000+02:00
7,20.75,40,2022-03-27 23:04:58.847000+02:00
8,20.7,40,2022-03-27 23:21:04.682000+02:00
9,20.7,40,2022-03-27 23:37:10.502000+02:00
10,20.65,40,2022-03-27 23:53:16.112000+02:00
11,20.6,40,2022-03-28 00:09:22.168000+02:00
12,20.65,39,2022-03-28 00:25:28.397000+02:00
13,20.6,39,2022-03-28 00:41:34.207000+02:00
14,20.5,39,2022-03-28 00:57:40.244000+02:00
15,20.4,38,2022-03-28 01:13:46.356000+02:00
16,20.35,38,2022-03-28 01:29:52.449000+02:00
17,20.35,38,2022-03-28 01:45:59.077000+02:00
18,20.2,38,2022-03-28 02:02:05.890000+02:00
19,20.2,38,2022-03-28 02:18:12.617000+02:00
20,20.15,37,2022-03-28 02:34:19.590000+02:00
21,20.1,37,2022-03-28 02:50:26.722000+02:00
22,20.05,37,2022-03-28 03:06:33.967000+02:00
23,20.05,37,2022-03-28 03:22:41.512000+02:00
24,20.0,37,2022-03-28 03:38:49.218000+02:00
25,19.9,37,2022-03-28 03:54:56.931000+02:00
26,19.85,37,2022-03-28 04:11:04.599000+02:00
27,19.85,37,2022-03-28 04:27:12.455000+02:00
28,19.85,37,2022-03-28 04:43:20.542000+02:00
29,19.8,37,2022-03-28 04:59:28.998000+02:00
30,19.8,37,2022-03-28 05:15:37.267000+02:00
31,19.75,37,2022-03-28 05:31:45.878000+02:00
32,19.7,37,2022-03-28 05:47:54.363000+02:00
33,19.65,37,2022-03-28 06:04:03.322000+02:00
34,19.6,37,2022-03-28 06:20:12.099000+02:00
35,19.5,37,2022-03-28 06:36:21.060000+02:00
36,19.55,37,2022-03-28 06:52:30.232000+02:00
37,19.45,37,2022-03-28 07:08:39.430000+02:00
38,19.45,37,2022-03-28 07:24:48.805000+02:00
39,19.4,38,2022-03-28 07:40:58.207000+02:00
40,19.45,38,2022-03-28 07:57:07.503000+02:00
41,19.5,40,2022-03-28 08:13:16.759000+02:00
42,19.4,43,2022-03-28 08:29:26.045000+02:00
43,19.6,43,2022-03-28 08:45:35.129000+02:00
44,19.6,42,2022-03-28 09:01:44.479000+02:00
45,19.6,41,2022-03-28 09:17:53.212000+02:00
46,19.7,41,2022-03-28 09:34:01.999000+02:00
47,19.65,39,2022-03-28 09:50:10.574000+02:00
48,19.6,39,2022-03-28 10:06:19.200000+02:00
49,19.6,38,2022-03-28 10:22:27.598000+02:00
50,19.65,38,2022-03-28 10:38:36.135000+02:00
51,19.75,38,2022-03-28 10:54:44.634000+02:00
52,19.7,38,2022-03-28 11:10:53.126000+02:00
53,19.7,37,2022-03-28 11:27:01.634000+02:00
54,19.7,37,2022-03-28 11:43:10.169000+02:00
55,19.65,36,2022-03-28 11:59:18.918000+02:00
56,19.65,36,2022-03-28 12:15:28.580000+02:00
57,19.7,35,2022-03-28 12:31:35.830000+02:00
58,19.65,35,2022-03-28 12:47:44.589000+02:00
59,20.35,34,2022-03-28 13:03:52.915000+02:00
60,20.95,34,2022-03-28 13:19:58.229000+02:00
61,20.7,35,2022-03-28 13:36:03.461000+02:00
62,20.7,35,2022-03-28 13:52:09.246000+02:00
63,20.65,34,2022-03-28 14:08:15.112000+02:00
64,20.6,34,2022-03-28 14:24:22.676000+02:00
65,20.7,34,2022-03-28 14:40:27.288000+02:00
66,20.65,34,2022-03-28 14:56:32.459000+02:00
67,20.8,33,2022-03-28 15:12:38.131000+02:00
68,20.8,36,2022-03-28 15:28:43.644000+02:00
69,20.8,35,2022-03-28 15:44:49.156000+02:00
70,20.75,34,2022-03-28 16:00:54.549000+02:00
71,20.75,34,2022-03-28 16:17:00.004000+02:00
72,20.8,34,2022-03-28 16:33:05.337000+02:00
73,20.75,34,2022-03-28 16:49:10.808000+02:00
74,20.75,33,2022-03-28 17:05:16.094000+02:00
75,20.75,33,2022-03-28 17:21:21.497000+02:00
76,20.65,32,2022-03-28 17:37:27.202000+02:00
77,20.55,33,2022-03-28 17:53:33.238000+02:00
78,20.5,33,2022-03-28 18:09:39.354000+02:00
79,20.5,34,2022-03-28 18:25:45.645000+02:00
80,20.45,34,2022-03-28 18:41:52.225000+02:00
81,21.35,31,2022-03-28 18:57:57.565000+02:00
82,22.15,31,2022-03-28 19:14:00.522000+02:00
83,22.25,32,2022-03-28 19:30:02.081000+02:00
84,22.3,32,2022-03-28 19:46:03.469000+02:00
85,23.0,31,2022-03-28 20:02:03.815000+02:00
86,23.65,30,2022-03-28 20:18:02.236000+02:00
87,23.45,32,2022-03-28 20:33:59.948000+02:00
88,22.9,32,2022-03-28 20:49:58.803000+02:00
89,22.6,32,2022-03-28 21:05:58.631000+02:00
0,22.3,32,2022-03-28 21:21:59.422000+02:00
1,22.1,32,2022-03-28 21:38:01.072000+02:00
2,21.85,32,2022-03-28 21:54:03.128000+02:00
3,21.7,32,2022-03-28 22:10:05.659000+02:00
4,21.45,32,2022-03-28 22:26:08.947000+02:00
5,21.4,32,2022-03-28 22:42:12.644000+02:00
6,21.25,32,2022-03-28 22:58:16.706000+02:00
7,21.0,32,2022-03-28 23:14:21.268000+02:00
8,20.9,32,2022-03-28 23:30:26.279000+02:00
9,20.75,32,2022-03-28 23:46:31.579000+02:00
10,20.6,32,2022-03-29 00:02:37.320000+02:00
11,20.5,32,2022-03-29 00:18:43.543000+02:00
12,20.3,32,2022-03-29 00:34:49.985000+02:00
13,20.2,32,2022-03-29 00:50:56.939000+02:00
14,20.1,32,2022-03-29 01:07:03.909000+02:00
15,20.0,32,2022-03-29 01:23:11.530000+02:00
16,19.85,32,2022-03-29 01:39:19.370000+02:00
17,19.75,32,2022-03-29 01:55:27.967000+02:00
18,19.6,32,2022-03-29 02:11:36.577000+02:00
19,19.55,32,2022-03-29 02:27:45.485000+02:00
20,19.4,32,2022-03-29 02:43:54.709000+02:00
21,19.35,32,2022-03-29 03:00:04.252000+02:00
22,19.2,32,2022-03-29 03:16:14.170000+02:00
23,19.05,32,2022-03-29 03:32:24.359000+02:00
24,19.05,33,2022-03-29 03:48:34.600000+02:00
25,18.9,33,2022-03-29 04:04:45.276000+02:00
26,18.85,33,2022-03-29 04:20:56.442000+02:00
27,18.75,33,2022-03-29 04:37:07.640000+02:00
28,18.75,33,2022-03-29 04:53:18.897000+02:00
29,18.65,33,2022-03-29 05:09:30.350000+02:00
30,18.65,33,2022-03-29 05:25:42.295000+02:00
31,18.5,33,2022-03-29 05:41:54.203000+02:00
32,18.5,33,2022-03-29 05:58:06.544000+02:00
33,18.4,33,2022-03-29 06:14:18.837000+02:00
34,18.35,33,2022-03-29 06:30:31.254000+02:00
35,18.3,33,2022-03-29 06:46:43.896000+02:00
36,18.35,33,2022-03-29 07:02:56.716000+02:00
37,18.35,34,2022-03-29 07:19:09.523000+02:00
38,18.65,34,2022-03-29 07:35:21.438000+02:00
39,18.55,36,2022-03-29 07:51:33.497000+02:00
40,18.55,35,2022-03-29 08:07:45.639000+02:00
41,18.65,36,2022-03-29 08:23:57.590000+02:00
42,18.75,35,2022-03-29 08:40:09.206000+02:00
43,18.8,34,2022-03-29 08:56:20.667000+02:00
44,18.9,33,2022-03-29 09:12:32.042000+02:00
45,18.95,33,2022-03-29 09:28:43.266000+02:00
46,19.0,32,2022-03-29 09:44:54.339000+02:00
47,19.05,32,2022-03-29 10:01:04.965000+02:00
48,19.1,31,2022-03-29 10:17:15.450000+02:00
49,19.15,31,2022-03-29 10:33:25.630000+02:00
50,19.25,30,2022-03-29 10:49:35.579000+02:00
51,19.35,30,2022-03-29 11:05:45.321000+02:00
52,19.4,30,2022-03-29 11:21:54.686000+02:00
53,19.45,30,2022-03-29 11:38:03.605000+02:00
54,19.55,30,2022-03-29 11:54:12.500000+02:00
55,19.6,29,2022-03-29 12:10:21.359000+02:00
56,19.65,29,2022-03-29 12:26:30.217000+02:00
57,19.75,29,2022-03-29 12:42:39.052000+02:00
58,19.8,29,2022-03-29 12:58:47.684000+02:00
59,19.9,28,2022-03-29 13:14:56.215000+02:00
60,20.05,28,2022-03-29 13:31:04.282000+02:00
61,20.15,27,2022-03-29 13:47:12.135000+02:00
62,20.25,27,2022-03-29 14:03:19.627000+02:00
63,20.35,27,2022-03-29 14:19:26.776000+02:00
64,20.5,27,2022-03-29 14:35:33.692000+02:00
65,20.65,26,2022-03-29 14:51:40.403000+02:00
66,20.85,26,2022-03-29 15:07:46.174000+02:00
67,21.0,26,2022-03-29 15:23:51.581000+02:00
68,21.2,27,2022-03-29 15:39:56.516000+02:00
69,21.5,27,2022-03-29 15:56:00.742000+02:00
70,21.65,27,2022-03-29 16:12:04.052000+02:00
71,21.8,26,2022-03-29 16:28:06.877000+02:00
72,21.95,27,2022-03-29 16:44:09.268000+02:00
73,22.1,27,2022-03-29 17:00:11.384000+02:00
74,21.85,27,2022-03-29 17:16:13.801000+02:00
75,21.8,27,2022-03-29 17:32:16.483000+02:00
76,21.7,27,2022-03-29 17:48:19.625000+02:00
77,21.55,28,2022-03-29 18:04:22.889000+02:00
78,21.5,28,2022-03-29 18:20:26.438000+02:00
79,21.5,28,2022-03-29 18:36:30.092000+02:00
80,21.35,28,2022-03-29 18:52:33.992000+02:00
81,21.35,28,2022-03-29 19:08:38.164000+02:00
82,21.25,29,2022-03-29 19:24:42.438000+02:00
83,21.1,29,2022-03-29 19:40:47.060000+02:00
84,20.95,29,2022-03-29 19:56:52.083000+02:00
