,2LivingRoomCenter,timestamp
5592,20.25,2022-01-29 20:45:26.543000+01:00
5593,20.2,2022-01-29 20:51:21.618000+01:00
5594,20.3,2022-01-29 20:57:16.807000+01:00
5595,20.25,2022-01-29 21:02:26.352000+01:00
5596,20.3,2022-01-29 21:08:21.460000+01:00
5597,20.05,2022-01-29 21:13:31.039000+01:00
5598,20.1,2022-01-29 21:19:26.231000+01:00
5599,20.2,2022-01-29 21:24:35.814000+01:00
5600,20.15,2022-01-29 21:30:31.026000+01:00
5601,20.0,2022-01-29 21:35:40.666000+01:00
5602,20.05,2022-01-29 21:41:35.931000+01:00
5603,19.95,2022-01-29 21:46:45.658000+01:00
5604,19.95,2022-01-29 21:52:40.996000+01:00
5605,20.0,2022-01-29 21:57:50.726000+01:00
5606,20.0,2022-01-29 22:03:45.986000+01:00
5607,19.95,2022-01-29 22:08:55.593000+01:00
5608,19.85,2022-01-29 22:14:50.928000+01:00
5609,20.05,2022-01-29 22:20:00.721000+01:00
5610,19.9,2022-01-29 22:25:56.147000+01:00
5611,20.05,2022-01-29 22:31:05.932000+01:00
5612,19.8,2022-01-29 22:37:01.307000+01:00
5613,20.0,2022-01-29 22:42:11.132000+01:00
5614,19.9,2022-01-29 22:48:06.624000+01:00
5615,20.0,2022-01-29 22:53:16.539000+01:00
5616,20.15,2022-01-29 22:59:11.932000+01:00
5617,20.45,2022-01-29 23:04:21.259000+01:00
5618,20.8,2022-01-29 23:10:15.553000+01:00
5619,21.15,2022-01-29 23:16:09.482000+01:00
5620,21.55,2022-01-29 23:22:03.009000+01:00
5621,21.85,2022-01-29 23:27:56.190000+01:00
5622,22.1,2022-01-29 23:33:49.106000+01:00
5623,22.0,2022-01-29 23:39:41.943000+01:00
5624,21.95,2022-01-29 23:45:34.913000+01:00
5625,22.2,2022-01-29 23:51:27.798000+01:00
5626,22.15,2022-01-29 23:57:20.589000+01:00
5627,22.15,2022-01-30 00:03:13.288000+01:00
5628,22.25,2022-01-30 00:09:05.864000+01:00
5629,22.25,2022-01-30 00:14:58.417000+01:00
5630,22.35,2022-01-30 00:20:50.884000+01:00
5631,22.4,2022-01-30 00:26:43.292000+01:00
5632,22.5,2022-01-30 00:32:35.575000+01:00
5633,22.65,2022-01-30 00:38:27.748000+01:00
5634,22.6,2022-01-30 00:44:19.864000+01:00
5635,22.8,2022-01-30 00:50:12.008000+01:00
5636,22.5,2022-01-30 00:56:04.225000+01:00
5637,22.3,2022-01-30 01:01:56.614000+01:00
5638,22.2,2022-01-30 01:07:49.199000+01:00
5639,22.05,2022-01-30 01:13:41.963000+01:00
5640,21.9,2022-01-30 01:19:34.886000+01:00
5641,21.75,2022-01-30 01:25:27.986000+01:00
5642,21.7,2022-01-30 01:31:21.215000+01:00
5643,21.55,2022-01-30 01:37:14.573000+01:00
5644,21.5,2022-01-30 01:43:08.089000+01:00
5645,21.4,2022-01-30 01:49:01.697000+01:00
5646,21.3,2022-01-30 01:54:55.485000+01:00
5647,21.2,2022-01-30 02:00:49.401000+01:00
5648,21.15,2022-01-30 02:06:43.395000+01:00
5649,21.05,2022-01-30 02:12:37.499000+01:00
5650,20.9,2022-01-30 02:18:31.678000+01:00
5651,20.9,2022-01-30 02:24:25.874000+01:00
5652,20.85,2022-01-30 02:30:20.050000+01:00
5653,20.85,2022-01-30 02:36:14.368000+01:00
5654,20.7,2022-01-30 02:42:08.827000+01:00
5655,20.7,2022-01-30 02:48:03.473000+01:00
5656,20.55,2022-01-30 02:53:12.549000+01:00
5657,20.55,2022-01-30 02:59:07.043000+01:00
5658,20.55,2022-01-30 03:05:01.714000+01:00
5659,20.5,2022-01-30 03:10:56.488000+01:00
5660,20.45,2022-01-30 03:16:51.256000+01:00
5661,20.5,2022-01-30 03:22:45.954000+01:00
5662,20.4,2022-01-30 03:28:40.878000+01:00
5663,20.35,2022-01-30 03:34:35.846000+01:00
5664,20.3,2022-01-30 03:40:30.891000+01:00
5665,20.3,2022-01-30 03:45:40.325000+01:00
5666,20.3,2022-01-30 03:51:35.385000+01:00
5667,20.25,2022-01-30 03:56:44.962000+01:00
5668,20.3,2022-01-30 04:02:40.101000+01:00
5669,20.2,2022-01-30 04:07:49.526000+01:00
5670,20.1,2022-01-30 04:13:44.611000+01:00
5671,20.3,2022-01-30 04:18:54.130000+01:00
5672,20.05,2022-01-30 04:24:49.224000+01:00
5673,20.25,2022-01-30 04:29:58.807000+01:00
5674,20.05,2022-01-30 04:35:54.014000+01:00
5675,20.05,2022-01-30 04:41:03.596000+01:00
5676,20.25,2022-01-30 04:46:58.747000+01:00
5677,20.0,2022-01-30 04:52:54.146000+01:00
5678,19.9,2022-01-30 04:58:03.897000+01:00
5679,20.15,2022-01-30 05:03:59.236000+01:00
5680,20.05,2022-01-30 05:09:08.989000+01:00
5681,19.85,2022-01-30 05:15:04.357000+01:00
5682,19.95,2022-01-30 05:20:14.140000+01:00
5683,19.9,2022-01-30 05:26:09.461000+01:00
5684,19.85,2022-01-30 05:32:05.001000+01:00
5685,19.95,2022-01-30 05:37:14.845000+01:00
5686,20.0,2022-01-30 05:43:10.324000+01:00
5687,19.9,2022-01-30 05:48:20.210000+01:00
5688,20.05,2022-01-30 05:54:15.744000+01:00
5689,19.75,2022-01-30 05:59:25.700000+01:00
5690,19.75,2022-01-30 06:05:21.231000+01:00
5691,19.7,2022-01-30 06:11:16.925000+01:00
5692,19.75,2022-01-30 06:16:26.944000+01:00
5693,19.7,2022-01-30 06:22:22.570000+01:00
5694,19.75,2022-01-30 06:27:32.565000+01:00
5695,19.6,2022-01-30 06:33:28.320000+01:00
5696,19.8,2022-01-30 06:38:38.430000+01:00
5697,19.85,2022-01-30 06:44:34.240000+01:00
5698,19.7,2022-01-30 06:49:44.394000+01:00
5699,19.7,2022-01-30 06:55:40.214000+01:00
5700,19.65,2022-01-30 07:00:50.446000+01:00
5701,19.75,2022-01-30 07:06:46.316000+01:00
5702,19.55,2022-01-30 07:11:56.526000+01:00
5703,19.7,2022-01-30 07:17:52.411000+01:00
5704,19.6,2022-01-30 07:23:02.635000+01:00
5705,19.45,2022-01-30 07:28:58.560000+01:00
5706,19.45,2022-01-30 07:34:08.869000+01:00
5707,19.65,2022-01-30 07:40:04.874000+01:00
5708,19.6,2022-01-30 07:45:15.167000+01:00
5709,19.65,2022-01-30 07:51:11.047000+01:00
5710,19.55,2022-01-30 07:56:21.227000+01:00
5711,19.75,2022-01-30 08:02:16.966000+01:00
5712,19.65,2022-01-30 08:07:26.951000+01:00
5713,19.7,2022-01-30 08:13:22.565000+01:00
5714,19.8,2022-01-30 08:18:32.507000+01:00
5715,20.15,2022-01-30 08:24:27.747000+01:00
5716,20.5,2022-01-30 08:30:22.573000+01:00
5717,20.85,2022-01-30 08:36:16.921000+01:00
5718,21.25,2022-01-30 08:42:10.836000+01:00
5719,21.45,2022-01-30 08:48:04.397000+01:00
5720,21.5,2022-01-30 08:53:57.615000+01:00
5721,21.35,2022-01-30 08:59:50.948000+01:00
5722,21.3,2022-01-30 09:05:44.354000+01:00
5723,21.15,2022-01-30 09:11:38.051000+01:00
5724,21.05,2022-01-30 09:17:31.950000+01:00
5725,20.95,2022-01-30 09:23:25.981000+01:00
5726,20.95,2022-01-30 09:29:20.094000+01:00
5727,20.85,2022-01-30 09:35:14.312000+01:00
5728,20.7,2022-01-30 09:41:08.546000+01:00
5729,20.6,2022-01-30 09:47:02.903000+01:00
5730,20.5,2022-01-30 09:52:57.445000+01:00
5731,20.5,2022-01-30 09:58:52.029000+01:00
5732,20.45,2022-01-30 10:04:46.632000+01:00
5733,20.4,2022-01-30 10:10:41.340000+01:00
5734,20.35,2022-01-30 10:16:36.038000+01:00
5735,20.4,2022-01-30 10:22:30.781000+01:00
5736,20.3,2022-01-30 10:28:25.545000+01:00
5737,20.25,2022-01-30 10:34:20.413000+01:00
5738,20.2,2022-01-30 10:40:15.372000+01:00
5739,20.2,2022-01-30 10:46:10.480000+01:00
5740,20.35,2022-01-30 10:51:19.997000+01:00
5741,20.15,2022-01-30 10:57:15.058000+01:00
5742,20.25,2022-01-30 11:03:10.237000+01:00
5743,20.25,2022-01-30 11:08:19.636000+01:00
5744,20.3,2022-01-30 11:14:14.596000+01:00
5745,20.3,2022-01-30 11:19:23.957000+01:00
5746,20.25,2022-01-30 11:25:18.853000+01:00
5747,20.4,2022-01-30 11:31:13.849000+01:00
5748,20.35,2022-01-30 11:37:08.843000+01:00
5749,20.2,2022-01-30 11:43:03.821000+01:00
5750,20.4,2022-01-30 11:48:58.886000+01:00
5751,20.6,2022-01-30 11:54:08.156000+01:00
5752,20.4,2022-01-30 12:00:02.841000+01:00
5753,20.45,2022-01-30 12:05:57.638000+01:00
5754,20.45,2022-01-30 12:11:52.466000+01:00
5755,20.5,2022-01-30 12:17:47.305000+01:00
5756,20.5,2022-01-30 12:22:56.448000+01:00
5757,20.55,2022-01-30 12:28:51.061000+01:00
5758,20.45,2022-01-30 12:34:45.825000+01:00
5759,20.5,2022-01-30 12:39:54.985000+01:00
5760,20.5,2022-01-30 12:45:49.518000+01:00
5761,20.45,2022-01-30 12:51:44.118000+01:00
5762,20.5,2022-01-30 12:57:38.768000+01:00
5763,20.5,2022-01-30 13:03:33.423000+01:00
5764,20.4,2022-01-30 13:09:28.087000+01:00
5765,20.5,2022-01-30 13:15:22.911000+01:00
5766,20.45,2022-01-30 13:20:32.109000+01:00
5767,20.4,2022-01-30 13:26:26.786000+01:00
5768,20.4,2022-01-30 13:32:21.589000+01:00
5769,20.45,2022-01-30 13:38:16.529000+01:00
5770,20.5,2022-01-30 13:43:25.781000+01:00
5771,20.45,2022-01-30 13:49:20.551000+01:00
5772,20.4,2022-01-30 13:55:15.462000+01:00
5773,20.35,2022-01-30 14:01:10.443000+01:00
5774,20.35,2022-01-30 14:07:05.422000+01:00
5775,20.35,2022-01-30 14:13:00.378000+01:00
5776,20.3,2022-01-30 14:18:55.377000+01:00
5777,20.25,2022-01-30 14:24:50.420000+01:00
5778,20.2,2022-01-30 14:30:45.579000+01:00
5779,20.2,2022-01-30 14:35:55.129000+01:00
5780,20.1,2022-01-30 14:41:50.288000+01:00
5781,20.1,2022-01-30 14:46:59.900000+01:00
5782,20.05,2022-01-30 14:52:55.099000+01:00
5783,20.05,2022-01-30 14:58:04.773000+01:00
5784,20.0,2022-01-30 15:04:00.103000+01:00
5785,20.1,2022-01-30 15:09:09.824000+01:00
5786,19.95,2022-01-30 15:15:05.105000+01:00
5787,20.0,2022-01-30 15:20:14.758000+01:00
5788,19.9,2022-01-30 15:26:10.105000+01:00
5789,19.95,2022-01-30 15:31:19.892000+01:00
5790,19.95,2022-01-30 15:37:15.267000+01:00
5791,19.9,2022-01-30 15:42:25.114000+01:00
5792,19.85,2022-01-30 15:48:20.609000+01:00
5793,19.9,2022-01-30 15:53:30.470000+01:00
5794,19.75,2022-01-30 15:59:25.986000+01:00
5795,19.95,2022-01-30 16:04:35.809000+01:00
5796,19.75,2022-01-30 16:10:31.345000+01:00
5797,19.6,2022-01-30 16:15:41.237000+01:00
5798,19.7,2022-01-30 16:21:36.874000+01:00
5799,19.6,2022-01-30 16:26:46.900000+01:00
5800,19.5,2022-01-30 16:32:42.667000+01:00
5801,19.6,2022-01-30 16:37:52.815000+01:00
5802,19.75,2022-01-30 16:43:48.531000+01:00
5803,19.65,2022-01-30 16:48:58.639000+01:00
5804,19.75,2022-01-30 16:54:54.434000+01:00
5805,19.65,2022-01-30 17:00:04.515000+01:00
5806,19.65,2022-01-30 17:06:00.248000+01:00
5807,19.75,2022-01-30 17:11:10.387000+01:00
5808,19.75,2022-01-30 17:17:06.114000+01:00
5809,19.85,2022-01-30 17:23:01.956000+01:00
5810,19.65,2022-01-30 17:28:11.968000+01:00
5811,19.8,2022-01-30 17:34:07.622000+01:00
5812,19.8,2022-01-30 17:39:17.583000+01:00
5813,19.8,2022-01-30 17:45:13.115000+01:00
5814,19.9,2022-01-30 17:50:23.004000+01:00
5815,20.0,2022-01-30 17:56:18.405000+01:00
5816,19.85,2022-01-30 18:01:28.205000+01:00
5817,20.0,2022-01-30 18:07:23.536000+01:00
5818,20.05,2022-01-30 18:12:33.213000+01:00
5819,20.15,2022-01-30 18:18:28.409000+01:00
5820,19.95,2022-01-30 18:23:37.977000+01:00
5821,20.15,2022-01-30 18:29:33.142000+01:00
5822,20.3,2022-01-30 18:34:42.635000+01:00
5823,20.15,2022-01-30 18:40:37.746000+01:00
5824,20.1,2022-01-30 18:45:47.310000+01:00
5825,20.0,2022-01-30 18:51:42.526000+01:00
5826,19.95,2022-01-30 18:56:52.137000+01:00
5827,20.05,2022-01-30 19:02:47.298000+01:00
5828,20.2,2022-01-30 19:07:56.866000+01:00
5829,20.05,2022-01-30 19:13:51.980000+01:00
5830,20.1,2022-01-30 19:19:47.267000+01:00
5831,20.0,2022-01-30 19:24:56.841000+01:00
5832,20.05,2022-01-30 19:30:51.963000+01:00
5833,19.95,2022-01-30 19:36:47.290000+01:00
5834,20.15,2022-01-30 19:41:56.946000+01:00
5835,20.05,2022-01-30 19:47:52.197000+01:00
5836,19.9,2022-01-30 19:53:01.864000+01:00
5837,20.1,2022-01-30 19:58:57.163000+01:00
5838,20.0,2022-01-30 20:04:06.840000+01:00
5839,19.85,2022-01-30 20:10:02.147000+01:00
5840,19.85,2022-01-30 20:15:11.924000+01:00
5841,19.85,2022-01-30 20:21:07.274000+01:00
5842,19.95,2022-01-30 20:26:17.043000+01:00
5843,19.7,2022-01-30 20:32:12.514000+01:00
5844,19.7,2022-01-30 20:37:22.501000+01:00
5845,19.7,2022-01-30 20:43:18.197000+01:00
5846,19.6,2022-01-30 20:48:28.306000+01:00
5847,19.75,2022-01-30 20:54:24.153000+01:00
5848,19.6,2022-01-30 20:59:34.372000+01:00
5849,19.4,2022-01-30 21:05:30.306000+01:00
5850,19.45,2022-01-30 21:10:40.539000+01:00
5851,19.35,2022-01-30 21:16:36.552000+01:00
5852,19.35,2022-01-30 21:21:46.950000+01:00
5853,19.5,2022-01-30 21:27:43.067000+01:00
5854,19.4,2022-01-30 21:32:53.450000+01:00
5855,19.3,2022-01-30 21:38:49.598000+01:00
5856,19.35,2022-01-30 21:44:00.109000+01:00
5857,19.15,2022-01-30 21:49:56.364000+01:00
5858,19.15,2022-01-30 21:55:06.960000+01:00
5859,19.25,2022-01-30 22:01:03.279000+01:00
5860,19.2,2022-01-30 22:06:13.950000+01:00
5861,19.2,2022-01-30 22:12:10.383000+01:00
5862,19.25,2022-01-30 22:17:21.104000+01:00
5863,19.2,2022-01-30 22:23:17.658000+01:00
5864,19.15,2022-01-30 22:28:28.443000+01:00
5865,19.1,2022-01-30 22:34:24.966000+01:00
5866,19.0,2022-01-30 22:39:35.692000+01:00
5867,19.0,2022-01-30 22:45:32.343000+01:00
5868,18.95,2022-01-30 22:50:43.208000+01:00
5869,18.9,2022-01-30 22:56:39.895000+01:00
5870,18.9,2022-01-30 23:01:50.831000+01:00
5871,18.95,2022-01-30 23:07:47.598000+01:00
5872,19.0,2022-01-30 23:12:58.693000+01:00
5873,18.85,2022-01-30 23:18:55.594000+01:00
5874,18.9,2022-01-30 23:24:06.681000+01:00
5875,18.7,2022-01-30 23:30:03.647000+01:00
5876,18.75,2022-01-30 23:35:14.792000+01:00
5877,18.85,2022-01-30 23:41:11.799000+01:00
5878,18.8,2022-01-30 23:46:22.988000+01:00
5879,18.8,2022-01-30 23:52:20.042000+01:00
5880,18.7,2022-01-30 23:57:31.284000+01:00
5881,18.75,2022-01-31 00:03:28.426000+01:00
5882,18.65,2022-01-31 00:08:39.753000+01:00
5883,18.6,2022-01-31 00:14:36.957000+01:00
5884,18.7,2022-01-31 00:19:48.295000+01:00
5885,18.75,2022-01-31 00:25:45.411000+01:00
5886,18.65,2022-01-31 00:30:56.699000+01:00
5887,18.65,2022-01-31 00:36:53.765000+01:00
5888,18.7,2022-01-31 00:42:04.961000+01:00
5889,18.7,2022-01-31 00:48:01.981000+01:00
5890,18.7,2022-01-31 00:53:13.170000+01:00
5891,18.7,2022-01-31 00:59:10.182000+01:00
5892,18.65,2022-01-31 01:04:21.415000+01:00
5893,18.8,2022-01-31 01:10:18.443000+01:00
5894,18.75,2022-01-31 01:15:29.642000+01:00
5895,18.65,2022-01-31 01:21:26.672000+01:00
5896,18.8,2022-01-31 01:26:37.831000+01:00
5897,18.65,2022-01-31 01:32:34.835000+01:00
5898,18.7,2022-01-31 01:37:45.995000+01:00
5899,18.8,2022-01-31 01:43:42.941000+01:00
5900,18.75,2022-01-31 01:48:54.080000+01:00
5901,18.75,2022-01-31 01:54:51.076000+01:00
5902,18.7,2022-01-31 02:00:02.242000+01:00
5903,18.6,2022-01-31 02:05:59.222000+01:00
5904,18.7,2022-01-31 02:11:10.405000+01:00
5905,18.65,2022-01-31 02:17:07.469000+01:00
5906,18.55,2022-01-31 02:22:18.759000+01:00
5907,18.5,2022-01-31 02:28:15.830000+01:00
5908,18.6,2022-01-31 02:33:27.128000+01:00
5909,18.55,2022-01-31 02:39:24.246000+01:00
5910,18.55,2022-01-31 02:44:35.557000+01:00
5911,18.5,2022-01-31 02:50:32.740000+01:00
5912,18.45,2022-01-31 02:55:44.128000+01:00
5913,18.4,2022-01-31 03:01:41.380000+01:00
5914,18.35,2022-01-31 03:06:52.862000+01:00
5915,18.4,2022-01-31 03:12:50.292000+01:00
5916,18.35,2022-01-31 03:18:01.832000+01:00
5917,18.3,2022-01-31 03:23:59.247000+01:00
5918,18.25,2022-01-31 03:29:10.878000+01:00
5919,18.35,2022-01-31 03:35:08.408000+01:00
5920,18.35,2022-01-31 03:40:20.024000+01:00
5921,18.35,2022-01-31 03:46:17.511000+01:00
5922,18.3,2022-01-31 03:51:29.155000+01:00
5923,18.3,2022-01-31 03:57:26.683000+01:00
5924,18.2,2022-01-31 04:02:38.298000+01:00
5925,18.15,2022-01-31 04:08:35.802000+01:00
5926,18.15,2022-01-31 04:13:47.403000+01:00
5927,18.2,2022-01-31 04:19:44.976000+01:00
5928,18.05,2022-01-31 04:24:56.663000+01:00
5929,18.1,2022-01-31 04:30:54.171000+01:00
5930,18.2,2022-01-31 04:36:05.798000+01:00
5931,18.1,2022-01-31 04:42:03.312000+01:00
5932,18.05,2022-01-31 04:47:15.031000+01:00
5933,18.05,2022-01-31 04:53:12.604000+01:00
5934,18.05,2022-01-31 04:58:24.338000+01:00
5935,18.1,2022-01-31 05:04:21.982000+01:00
5936,18.05,2022-01-31 05:09:33.755000+01:00
5937,17.95,2022-01-31 05:15:31.506000+01:00
5938,18.0,2022-01-31 05:20:43.430000+01:00
5939,17.95,2022-01-31 05:26:41.323000+01:00
5940,18.05,2022-01-31 05:31:53.270000+01:00
5941,17.95,2022-01-31 05:37:51.200000+01:00
5942,18.0,2022-01-31 05:43:03.212000+01:00
5943,17.8,2022-01-31 05:49:01.108000+01:00
5944,17.95,2022-01-31 05:54:13.092000+01:00
5945,17.85,2022-01-31 06:00:11.064000+01:00
5946,17.85,2022-01-31 06:05:23.157000+01:00
5947,17.9,2022-01-31 06:11:21.123000+01:00
5948,17.75,2022-01-31 06:16:33.215000+01:00
5949,17.8,2022-01-31 06:22:31.263000+01:00
5950,17.75,2022-01-31 06:27:43.440000+01:00
5951,17.85,2022-01-31 06:33:41.563000+01:00
5952,17.8,2022-01-31 06:38:53.732000+01:00
5953,17.75,2022-01-31 06:44:51.860000+01:00
5954,17.65,2022-01-31 06:50:04.031000+01:00
5955,17.75,2022-01-31 06:56:02.201000+01:00
5956,17.75,2022-01-31 07:01:14.390000+01:00
5957,17.55,2022-01-31 07:07:12.570000+01:00
5958,17.65,2022-01-31 07:12:24.752000+01:00
5959,17.65,2022-01-31 07:18:22.944000+01:00
5960,17.6,2022-01-31 07:23:35.265000+01:00
5961,17.5,2022-01-31 07:29:33.591000+01:00
5962,17.55,2022-01-31 07:34:45.984000+01:00
5963,17.5,2022-01-31 07:40:44.370000+01:00
5964,17.5,2022-01-31 07:45:56.773000+01:00
5965,17.5,2022-01-31 07:51:55.097000+01:00
5966,17.55,2022-01-31 07:57:07.483000+01:00
5967,17.5,2022-01-31 08:03:05.840000+01:00
5968,17.45,2022-01-31 08:08:18.213000+01:00
5969,17.85,2022-01-31 08:14:16.398000+01:00
5970,18.3,2022-01-31 08:19:28.059000+01:00
5971,18.75,2022-01-31 08:25:25.104000+01:00
5972,19.05,2022-01-31 08:30:35.929000+01:00
5973,19.35,2022-01-31 08:36:32.118000+01:00
5974,19.6,2022-01-31 08:41:42.297000+01:00
5975,19.95,2022-01-31 08:47:37.804000+01:00
5976,20.1,2022-01-31 08:52:47.381000+01:00
5977,20.45,2022-01-31 08:58:42.184000+01:00
5978,20.6,2022-01-31 09:04:36.606000+01:00
5979,20.9,2022-01-31 09:10:30.768000+01:00
5980,21.15,2022-01-31 09:16:24.612000+01:00
5981,21.2,2022-01-31 09:22:18.222000+01:00
5982,20.95,2022-01-31 09:28:12.092000+01:00
5983,20.75,2022-01-31 09:34:06.276000+01:00
5984,20.5,2022-01-31 09:40:00.610000+01:00
5985,20.35,2022-01-31 09:45:55.266000+01:00
5986,20.25,2022-01-31 09:51:50.106000+01:00
5987,20.05,2022-01-31 09:57:45.210000+01:00
5988,19.95,2022-01-31 10:02:54.764000+01:00
5989,19.8,2022-01-31 10:08:49.996000+01:00
5990,19.9,2022-01-31 10:14:45.641000+01:00
5991,19.75,2022-01-31 10:19:55.635000+01:00
5992,19.55,2022-01-31 10:25:51.408000+01:00
5993,19.45,2022-01-31 10:31:01.624000+01:00
5994,19.45,2022-01-31 10:36:57.570000+01:00
5995,19.35,2022-01-31 10:42:07.962000+01:00
5996,19.3,2022-01-31 10:48:04.119000+01:00
5997,19.25,2022-01-31 10:53:14.610000+01:00
5998,19.25,2022-01-31 10:59:10.889000+01:00
5999,19.15,2022-01-31 11:04:21.556000+01:00
6000,19.1,2022-01-31 11:10:18.101000+01:00
6001,19.05,2022-01-31 11:15:28.931000+01:00
6002,19.0,2022-01-31 11:21:25.613000+01:00
6003,18.9,2022-01-31 11:26:36.518000+01:00
6004,18.85,2022-01-31 11:32:33.260000+01:00
6005,18.85,2022-01-31 11:37:44.286000+01:00
6006,18.8,2022-01-31 11:43:41.228000+01:00
6007,18.65,2022-01-31 11:48:52.380000+01:00
6008,18.75,2022-01-31 11:54:49.351000+01:00
6009,18.75,2022-01-31 12:00:00.522000+01:00
6010,18.75,2022-01-31 12:05:57.555000+01:00
6011,18.75,2022-01-31 12:11:08.771000+01:00
6012,18.65,2022-01-31 12:17:05.835000+01:00
6013,18.65,2022-01-31 12:22:17.055000+01:00
6014,18.75,2022-01-31 12:28:14.077000+01:00
6015,18.65,2022-01-31 12:33:25.296000+01:00
6016,18.75,2022-01-31 12:39:22.278000+01:00
6017,18.7,2022-01-31 12:44:33.425000+01:00
6018,18.7,2022-01-31 12:50:30.420000+01:00
6019,18.7,2022-01-31 12:55:41.610000+01:00
6020,18.7,2022-01-31 13:01:38.579000+01:00
6021,18.95,2022-01-31 13:06:49.474000+01:00
6022,19.45,2022-01-31 13:12:45.646000+01:00
6023,19.85,2022-01-31 13:17:55.723000+01:00
6024,20.15,2022-01-31 13:23:51.058000+01:00
6025,20.35,2022-01-31 13:29:00.550000+01:00
6026,20.5,2022-01-31 13:34:55.241000+01:00
6027,20.85,2022-01-31 13:40:49.652000+01:00
6028,20.95,2022-01-31 13:46:43.756000+01:00
6029,21.2,2022-01-31 13:52:37.629000+01:00
6030,21.4,2022-01-31 13:58:31.236000+01:00
6031,21.65,2022-01-31 14:04:24.621000+01:00
6032,21.6,2022-01-31 14:10:17.784000+01:00
6033,21.35,2022-01-31 14:16:11.171000+01:00
6034,21.2,2022-01-31 14:22:04.821000+01:00
6035,21.0,2022-01-31 14:27:58.676000+01:00
6036,20.95,2022-01-31 14:33:52.759000+01:00
6037,20.65,2022-01-31 14:39:47.107000+01:00
6038,20.65,2022-01-31 14:45:41.617000+01:00
6039,20.5,2022-01-31 14:51:36.367000+01:00
6040,20.35,2022-01-31 14:56:45.573000+01:00
6041,20.3,2022-01-31 15:02:40.280000+01:00
6042,20.35,2022-01-31 15:08:35.243000+01:00
6043,20.2,2022-01-31 15:14:30.370000+01:00
6044,20.1,2022-01-31 15:19:39.850000+01:00
6045,20.05,2022-01-31 15:25:34.905000+01:00
6046,20.0,2022-01-31 15:31:30.151000+01:00
6047,19.95,2022-01-31 15:36:39.755000+01:00
6048,19.75,2022-01-31 15:42:35.188000+01:00
6049,19.85,2022-01-31 15:47:45.044000+01:00
6050,19.9,2022-01-31 15:53:40.658000+01:00
6051,19.7,2022-01-31 15:58:50.650000+01:00
6052,19.65,2022-01-31 16:04:46.420000+01:00
6053,19.5,2022-01-31 16:09:56.616000+01:00
6054,19.5,2022-01-31 16:15:52.537000+01:00
6055,19.5,2022-01-31 16:21:02.810000+01:00
6056,19.4,2022-01-31 16:26:58.793000+01:00
6057,19.4,2022-01-31 16:32:09.135000+01:00
6058,19.3,2022-01-31 16:38:05.312000+01:00
6059,19.1,2022-01-31 16:43:15.816000+01:00
6060,19.45,2022-01-31 16:49:12.029000+01:00
6061,19.55,2022-01-31 16:54:22.413000+01:00
6062,19.9,2022-01-31 17:00:18.236000+01:00
6063,20.2,2022-01-31 17:05:27.920000+01:00
6064,20.65,2022-01-31 17:11:22.671000+01:00
6065,21.0,2022-01-31 17:17:16.903000+01:00
6066,21.35,2022-01-31 17:23:10.604000+01:00
6067,21.75,2022-01-31 17:29:03.842000+01:00
6068,21.95,2022-01-31 17:34:56.684000+01:00
6069,22.3,2022-01-31 17:40:49.225000+01:00
6070,22.5,2022-01-31 17:46:41.406000+01:00
6071,23.0,2022-01-31 17:52:33.292000+01:00
6072,23.1,2022-01-31 17:58:24.990000+01:00
6073,23.3,2022-01-31 18:04:16.421000+01:00
6074,23.45,2022-01-31 18:10:07.625000+01:00
6075,23.65,2022-01-31 18:15:58.569000+01:00
6076,24.05,2022-01-31 18:21:49.178000+01:00
6077,24.0,2022-01-31 18:27:39.668000+01:00
6078,24.15,2022-01-31 18:33:29.923000+01:00
6079,24.3,2022-01-31 18:39:19.943000+01:00
6080,24.35,2022-01-31 18:45:09.934000+01:00
6081,24.35,2022-01-31 18:50:59.842000+01:00
6082,24.35,2022-01-31 18:56:49.814000+01:00
6083,24.35,2022-01-31 19:02:39.811000+01:00
6084,24.35,2022-01-31 19:08:29.827000+01:00
6085,24.4,2022-01-31 19:14:19.792000+01:00
6086,24.35,2022-01-31 19:20:09.760000+01:00
6087,24.3,2022-01-31 19:25:59.843000+01:00
6088,24.2,2022-01-31 19:31:50.006000+01:00
6089,24.1,2022-01-31 19:37:40.325000+01:00
6090,24.05,2022-01-31 19:43:30.642000+01:00
6091,24.0,2022-01-31 19:49:21.158000+01:00
6092,24.0,2022-01-31 19:55:11.844000+01:00
6093,23.7,2022-01-31 20:01:02.602000+01:00
6094,23.6,2022-01-31 20:06:53.539000+01:00
6095,23.6,2022-01-31 20:12:44.628000+01:00
6096,23.4,2022-01-31 20:18:35.883000+01:00
6097,23.15,2022-01-31 20:24:27.311000+01:00
6098,23.05,2022-01-31 20:30:18.946000+01:00
6099,22.85,2022-01-31 20:36:10.800000+01:00
6100,22.65,2022-01-31 20:42:02.787000+01:00
6101,22.8,2022-01-31 20:47:54.969000+01:00
6102,22.4,2022-01-31 20:53:47.342000+01:00
6103,22.3,2022-01-31 20:59:39.880000+01:00
6104,22.15,2022-01-31 21:05:32.561000+01:00
6105,22.05,2022-01-31 21:11:25.400000+01:00
6106,21.95,2022-01-31 21:17:18.418000+01:00
6107,21.85,2022-01-31 21:23:11.595000+01:00
6108,21.7,2022-01-31 21:29:04.944000+01:00
